uuid,category,brand,title,age,classification,content,nutrient,info,gram,calory,ingredient,detail,from_company,성분등록번호,img
576,고양이,나우 (NOW),그레인프리 키튼,"키튼,어덜트,시니어,전연령",건사료,"뼈를 발라낸 칠면조, 감자분말, 완두콩, 감자, 건조계란, 카놀라오일, 완두콩섬유, 토마토, 천연향, 아마씨, 코코넛오일, 뼈를 발라낸 연어, 뼈를 발라낸 오리, 당근, 호박, 사과, 바나나, 블루베리, 크랜베리, 블랙베리, 파파야, 파인애플, 자몽, 렌틸콩, 브로콜리, 시금치, 코티지치즈, 알팔파 싹, 제이인산 칼슘, 자연건조 알팔파, 건조 켈프, 탄산칼슘, 인산, 염화나트륨, 레시틴, 염화칼슘, DL-메티오닌, 타우린, 건조 해초분말, 비타민합제(비타민E, L-아스코빌~ 2-폴리인산, 나이아신, 비타민A, 티아민 모노니트레이트, d-판토텐산칼슘, 염산피리독신, 리보플라빈, 베타카로틴, 비타민D3, 엽산, 비오틴, 비타민B12), 미량광물질류합제아연단백질화합물 황산제일철, 산화아연, 철단백질화합물, 황산동, 구리단백질화합물, 망간단백질화합물, 산화망간, 요오드산칼슘, 아셀 렌산나트륨), L-라이신, 건조 치커리 뿌리, 건조 락토바실러시 애시도필러스, 건조 엔테로코커스 패시움, 건조 아스퍼질러스 니게로 건조 아스퍼질러스 오리제, 효모추출물, 유카 추출물, L-카르니틴, 마리골드, 건조 로즈마리",조단백 33%  조지방 20%  칼슘 1%  인 0.8%  수분 8%,"그레인프리,글루텐프리","1.8kg, 3.6kg","3,947 kcal/kg","뼈를 발라낸 칠면조, 감자분말, 완두콩","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 1.8kg, 3.6kg 주재료 뼈를 발라낸 칠면조, 감자분말, 완두콩 식단정보 그레인프리,글루텐프리 칼로리 3,947 kcal/kg 원산지/제조사 캐나다/Petcurean Pet Nutrition Inc.",캐나다/Petcurean Pet Nutrition Inc.,제 서울-22065호,https://cdn.purplesto.re/media/store/sale/main_image/now_cat_B012CF01_thumb01.png
577,고양이,닥터링크 (DR.LINK),주식캔 no.35 퓨어센서티브 칠면조,"어덜트,시니어",습식사료,"칠면조(살코기, 심장, 간, 목), 육수(가금류), 미네랄(아연,망간,일수화물), MOS(만난올리고당), FOS(프락토올리고당), 연어오일, 해바라기오일, 보리지 오일, 차전자피, 타피오카 4%(최대)  * 1kg당 영양보충제 함량: 비타민 D3 200IU, 비타민 E(모두 rac-알파-토코페릴 아세테이트) 30 IU, 비오틴(D-(+)-비오틴): 300mcg, 아연(황산아연, 일수화물) 15mg, 망간(망간-(II)-황산염, 일수화물) 3mg, 요오드(요오드산 칼슘, 무수) 0.75mg, DL-메티오닌 20mg, 타우린 1,500mg",조단백 11%  조지방 5.8%  칼슘 0.24%  인 0.17%  수분 79%,"단일육류단백질,그레인프리,글루텐프리",200g,997 kcal/kg (199.4 kcal/캔),"칠면조, 육수(가금류), 미네랄(아연,망간,일수화물)","연령구분 어덜트,시니어 푸드타입 습식사료 중량 200g 주재료 칠면조, 육수(가금류), 미네랄(아연,망간,일수화물) 식단정보 단일육류단백질,그레인프리,글루텐프리 칼로리 997 kcal/kg (199.4 kcal/캔) 원산지/제조사 독일/Landguth Heimtiernahrung GmbH",독일/Landguth Heimtiernahrung GmbH,제 EE12G0001호,https://cdn.purplesto.re/media/store/sale/main_image/drlink_cat_B107CF08_thumb01.png
578,고양이,캣츠파인푸드 (CATZ FINEFOOD),주식캔 no.25 닭고기와 참치,"어덜트,시니어",습식사료,"닭, 물, 참치, 호박, 로즈힙, 미네랄, 카모마일, 니겔라사티바 오일",조단백 9.2%  조지방 4.1%  칼슘 0.2%  인 0.15%  수분 88%,"검류미함유,그레인프리,글루텐프리,비유전자변형",200g,991 kcal/kg,"닭, 물, 참치","연령구분 어덜트,시니어 푸드타입 습식사료 중량 200g 주재료 닭, 물, 참치 식단정보 검류미함유,그레인프리,글루텐프리,비유전자변형 칼로리 991 kcal/kg 원산지/제조사 독일/Landguth Heimtiernahrung GmbH",독일/Landguth Heimtiernahrung GmbH,GGHA50028호,https://cdn.purplesto.re/media/store/sale/main_image/catzfinefood_cat_B053CF03_thumb01.png
579,고양이,오픈팜 (OPENFARM),연어,"키튼,어덜트,시니어,전연령",건사료,"연어, 흰살생선분말, 청어분말, 병아리콩, 렌즈콩(레드), 코코넛오일(혼합토코페롤 보존), 청어오일(혼합토코페롤 보존), 호박, 천연향료(건조흰살생선), 렌즈콩(그린), 연어오일, 크랜베리, 치커리뿌리, 사과, 민들레잎, 염화콜린, 소금, 강황, 유카추출물, 염화칼륨, 혼합토코페롤(천연보존제), 탄산칼슘, 아연단백질화합물, 철단백질화합물, 구리단백질화합물, 망간단백질화합물, 아셀렌산나트륨, 요오드산칼슘, 비타민E, 비타민B1질산염, 나이아신, 판토텐산, 비오틴, 비타민A아세테이트, 비타민B2, 비타민B12, 비타민D3, 엽산, 타우린, 로즈마리",조단백 41.0%  조지방 20.0%  칼슘 1.58%  인 1.2%  수분 8%,"그레인프리,글루텐프리",1.8kg,"3,840 kcal/kg","연어, 흰살생선분말, 청어분말","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 1.8kg 주재료 연어, 흰살생선분말, 청어분말 식단정보 그레인프리,글루텐프리 칼로리 3,840 kcal/kg 원산지/제조사 미국/Open Farm Inc.",미국/Open Farm Inc.,CCC020024호,https://cdn.purplesto.re/media/store/sale/main_image/openfarm_cat_B123CF12_thumb02.png
580,고양이,펫츠루트 (PETZ ROUTE),펫츠루트 카샤카샤 재롱스틱 세트 ,"퍼피,어덜트,시니어,전연령",동결건조 사료,"오리고기(뼈, 심장, 간포함), 호박, 코코넛오일,연어오일, 비타민E, 미량광물질단백질화합물(망간/셀레늄효모), 리보플라빈(비타민), 요오드산칼슘, 판토텐산칼슘(미네랄), 혼합토코페롤, 로즈마리추출물",조단백 52%  조지방 34%  칼슘 2%  인 1.5%  수분 3%,"단일육류단백질,그레인프리,글루텐프리","128g, 340g","4,700 kcal/kg","오리고기(뼈, 심장, 간포함), 호박, 코코넛오일","연령구분 퍼피,어덜트,시니어,전연령 푸드타입 동결건조 사료 중량 128g, 340g 주재료 오리고기(뼈, 심장, 간포함), 호박, 코코넛오일 식단정보 단일육류단백질,그레인프리,글루텐프리 칼로리 4,700 kcal/kg 원산지/제조사 미국/BIXBIPET",미국/BIXBIPET,CCC020024호,https://cdn.purplesto.re/media/store/sale/main_image/deal_petzroute_cat_B116CS0201SS_thumb01.png
581,고양이,캣만두 (CATMANDOO),라이프 에센셜 치킨,"키튼,어덜트,시니어,전연령",동결건조 간식,닭고기 100%,조단백 77.0% 조지방 14.0% 조섬유 3.0% 조회분 6.0% 수분 2.5%,"그레인프리,글루텐프리","142g, 57g","약 3,798 kcal/kg",닭고기,"연령구분 키튼,어덜트,시니어,전연령 푸드타입 동결건조 간식 중량 142g, 57g 주재료 닭고기 식단정보 그레인프리,글루텐프리 칼로리 약 3,798 kcal/kg 원산지/제조사 미국/Cat-man-doo",미국/Cat-man-doo,제 99QOD0001호,https://cdn.purplesto.re/media/store/sale/main_image/catmandoo_cat_B034CT01_thumb01.png
582,고양이,로투스 (LOTUS),그레인프리 저스트 쥬시 돼지고기 스튜 ,"키튼,어덜트,시니어,전연령",습식사료,"돼지 고기, 돼지 스프, 당근, 감자 전분, 제1인산염, 탄산 칼슘, 소금, 올리브 오일, 연어 오일, 해바라기 오일, 한천, 염화 칼륨, 염화 콜린, 타우린, 아연, 철, 비타민E, 니아신, 망간, 티아민, 구리, 판토텐산 칼슘, 리보플라빈, 비타민A, 피리독신, 비타민B12, 비오틴, 요오드화칼륨, 엽산, 비타민D3, 아셀렌산나트륨",조단백 15.13%  조지방 3.64%  칼슘 0.25%  인 0.25%  수분 77.84%,"단일육류단백질,그레인프리,비유전자변형",150g,897 kcal/kg,"돼지고기, 돼지 스프, 당근","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 150g 주재료 돼지고기, 돼지 스프, 당근 식단정보 단일육류단백질,그레인프리,비유전자변형 칼로리 897 kcal/kg 원산지/제조사 미국/Lotus Pet Foods",미국/Lotus Pet Foods,,https://cdn.purplesto.re/media/store/sale/main_image/deal_lotus_cat_B020CF0104SS_thumb01.png
583,고양이,파미나 (FARMINA),그레인프리 멧돼지와 사과,"키튼,어덜트,시니어,전연령",건사료,"얼리지 않은 야생 멧돼지(25%), 수분을 제거한 야생 멧돼지(23%), 고구마, 얼리지 않은 뼈를 제거한 닭고기(8%), 수분을 제거한 닭고기(8%), 닭고기 지방, 수분을 제거한 달걀(2%), 얼리지 않은 청어 (2%), 수분을 제거한 청어(2%), 청어 오일, 완두콩 섬유소, 건조 당근, 건조 알팔파, 이눌린, 프락토올리고당, 이스트 추출물(만난올리고당의 원료), 건조 사과(0.5%), 건조 석류, 건조 스위트 오렌지, 건조 시금치, 차전자피(0.3%), 건조 블루베리, 소금, 건조 맥주효모, 강황(0.2%), 비타민 A, 비타민 D3, 비타민 E, 아스코르브산(수용성 비타민 C), 나이아신(수용성 비타민 B3), 판토텐산 칼슘(수용성 비타민 B5), 리보플라빈(수용성 비타민 B2), 피리독신 염산염(수용성 비타민 B6), 티아민(수용성 비타민 B1), 비오틴(수용성 비타민 H), 엽산(수용성 비타민 B9), 비타민 B12, 염화콜린, 베타카로틴, 아연 아미노산(메티오닌) 킬레이트, 망간 아미노산(메티오닌) 킬레이트, 철분 아미노산(글리신), 구리 아미노산(메티오닌) 킬레이트, DL- 메티오닌, 타우린(4000mg/kg 이상), 정제하고 가수분해한 닭 연골 (글루코사민(1200mg/kg이상)과 콘드로이틴 황산(900mg/kg이상)의 원료), 알로에 베라겔, 녹차 추출물, 로즈마리 추출물, 혼합토코페롤(천연 항산화제)",조단백 44%  조지방 20%  칼슘 1.1%  인 0.9%  수분 8%,"그레인프리,글루텐프리,비유전자변형","5kg, 1.5kg","4,197 kcal/kg","얼리지 않은 야생 멧돼지, 수분을 제거한 야생 멧돼지, 고구마","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 5kg, 1.5kg 주재료 얼리지 않은 야생 멧돼지, 수분을 제거한 야생 멧돼지, 고구마 식단정보 그레인프리,글루텐프리,비유전자변형 칼로리 4,197 kcal/kg 원산지/제조사 이탈리아/RUSSO MANGIMI S.p.A",이탈리아/RUSSO MANGIMI S.p.A,,https://cdn.purplesto.re/media/store/sale/main_image/farmina_cat_B039CF03_thumb01.png
584,고양이,지위픽 (ZIWI),에어드라이 양고기,"어덜트,시니어",저온건조 사료,"양고기, 양 내장(위, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합, 치커리 이눌린, 건 켈프, 천일염, 파슬리, 미네랄(마그네슘 아미노산, 아연 아미노산, 구리 아미노산, 셀레늄효모, 망간 아미노산), 타우린, 비타민(비타민 B1, 엽산, 비타민 D3), 천연 혼합 토코페롤",조단백 40%  조지방 38%  칼슘 1.88%  인 1.43%  수분 8.0%,"그레인프리,글루텐프리",400g,"5,600 kcal/kg","양고기, 양 내장(위, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합","연령구분 어덜트,시니어 푸드타입 저온건조 사료 중량 400g 주재료 양고기, 양 내장(위, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합 식단정보 그레인프리,글루텐프리 칼로리 5,600 kcal/kg 원산지/제조사 뉴질랜드/Ziwi Ltd",뉴질랜드/Ziwi Ltd,제 서울-15608호,https://cdn.purplesto.re/media/store/sale/main_image/ziwipeak_cat_B046CF14_thumb01.png
585,고양이,오쥬바이로우즈 (AUJOU BY RAWZ),주식 파우치 참치&연어,"키튼,어덜트,시니어,전연령",습식사료,"참치, 생선육수, 연어, 타피오카전분, 미네랄(아연 아미노산 킬레이트, 철 아미노산 킬레이트, 마그네슘 아미노산 킬레이트, 망간 아미노산 킬레이트, 칼슘 요오드, 구리 아미노산 킬레이트, 소듐 셀레나이트), 해바라기씨 오일, 생선오일, 인산칼륨, 염화칼슘, 비타민(아스코르브 산(비타민C공급원), 비타민 B1질산염, 비타민 E 보충제, 니아신 보충제, 비타민A 보충제, d-칼슘 팬토테네이트, 리보플라빈 보충제, 피리독신 염산염, 엽산, 비오틴, 비타민 B12 보충제, 비타민 D3보충제), 파슬리, 염화콜린, 타우린, 염화칼륨, 소금.",조단백 14.1%  조지방 3.27%  칼슘 0.35%  인 0.19%  수분 82%,"그레인프리,글루텐프리",69g,867 kcal/kg (60 kcal/파우치),"참치, 생선육수, 연어","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 69g 주재료 참치, 생선육수, 연어 식단정보 그레인프리,글루텐프리 칼로리 867 kcal/kg (60 kcal/파우치) 원산지/제조사 태국/Raws Natural Pet Food",태국/Raws Natural Pet Food,제 서울-19744호,https://cdn.purplesto.re/media/store/sale/main_image/aujoubyrawz_cat_B030CF05_thumb01.png
586,고양이,캣만두 (CATMANDOO),라이프 에센셜 스프링클스 치킨 ,"키튼,어덜트,시니어,전연령",토퍼(부스터),닭고기 100%,조단백 74.0% 조지방 14.0% 조회분 7.0% 수분 6.0%,"그레인프리,글루텐프리",57g,"약 3,710 kcal/kg",닭고기,"연령구분 키튼,어덜트,시니어,전연령 푸드타입 토퍼(부스터) 중량 57g 주재료 닭고기 식단정보 그레인프리,글루텐프리 칼로리 약 3,710 kcal/kg 원산지/제조사 미국/Cat-man-doo",미국/Cat-man-doo,제 99QOD0001호,https://cdn.purplesto.re/media/store/sale/main_image/deal_catmandoo_cat_B034CT0314ss_thumb01.png
587,고양이,지위픽 (ZIWI),"에어드라이 양고기 , 유통기한 21년 07월 31일","어덜트,시니어",저온건조 사료,"양고기, 양 내장(위, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합, 치커리 이눌린, 건 켈프, 천일염, 파슬리, 미네랄(마그네슘 아미노산, 아연 아미노산, 구리 아미노산, 셀레늄효모, 망간 아미노산), 타우린, 비타민(비타민 B1, 엽산, 비타민 D3), 천연 혼합 토코페롤",조단백 40%  조지방 38%  칼슘 1.88%  인 1.43%  수분 8.0%,"그레인프리,글루텐프리",20g,"5,600 kcal/kg","양고기, 양 내장(위, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합","연령구분 어덜트,시니어 푸드타입 저온건조 사료 중량 20g 주재료 양고기, 양 내장(위, 심장, 폐, 간, 신장) 및 뼈, 뉴질랜드 녹색홍합 식단정보 그레인프리,글루텐프리 칼로리 5,600 kcal/kg 원산지/제조사 뉴질랜드/Ziwi Ltd",뉴질랜드/Ziwi Ltd,제 서울-15608호,https://cdn.purplesto.re/media/store/sale/main_image/ziwipeak_cat_B046CF14_thumb01%EC%83%98%ED%94%8C.png
588,고양이,파미나 (FARMINA),로우그레인 치킨&석류,"키튼,어덜트,시니어,전연령",건사료,"얼리지 않은 뼈를 제거한 닭고기(24%), 수분을 제거한 닭고기(24%), 통스펠트(10%), 통귀리 (10%), 닭고기 지방, 수분을 제거한 달걀(4.5%), 얼리지 않은 청어(2.7%), 수분을 제거한 청어(2.5%), 청어 오일, 건조 비트 펄프, 완두콩 섬유소, 건조 당근, 건조 알팔파, 이눌린, 프락토올리고당, 이스트 추출물(만난올리고당의 원료), 건조 석류(0.5%), 건조 사과, 건조 시금치, 차전자피(0.3%), 건조 스위트 오렌지, 건조 블루베리, 소금, 건조 맥주효모, 강황(0.2%), 비타민 A, 비타민 D3, 비타민 E, 아스코르브산(수용성 비타민 C), 나이아신(수용성 비타민 B3), 판토텐산 칼슘(수용성 비타민 B5), 리보플라빈(수용성 비타민 B2), 피리독신 염산염(수용성 비타민 B6), 티아민(수용성 비타민 B1), 비오틴(수용성 비타민 H), 엽산(수용성 비타민 B9), 비타민 B12, 염화콜린, 베타카로틴, 아연 아미노산(메티오닌) 킬레이트, 망간 아미노산(메티오닌) 킬레이트, 철분 아미노산(글리신), 구리 아미노산(메티오닌) 킬레이트, DL- 메티오닌, 타우린(4000mg/kg 이상), 정제하고 가수분해한 닭연골(글루코사민 (1200mg/kg이상)과 콘드로이틴 황산(900mg/kg이상)의 원료), 알로에 베라겔, 녹차 추출물, 로즈마리 추출물, 혼합토코페롤(천연 항산화제)",조단백 36%  조지방 20%  칼슘 1.1%  인 0.9%  수분 8%,비유전자변형,10kg,"4,383 kcal/kg","신선한 뼈없는 닭, 수분을 제거한 닭고기, 스펠트","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 10kg 주재료 신선한 뼈없는 닭, 수분을 제거한 닭고기, 스펠트 식단정보 비유전자변형 칼로리 4,383 kcal/kg 원산지/제조사 이탈리아/RUSSO MANGIMI S.p.A",이탈리아/RUSSO MANGIMI S.p.A,제 KKGB10021호,https://cdn.purplesto.re/media/store/sale/main_image/farmina_cat_B039CF01_thumb02_O2he2dc.png
589,고양이,뉴로 (NULO),"프리스타일 그레인프리 헤어볼 칠면조&대구 , 유통기한 21년 08월 31일","키튼,어덜트,시니어,전연령",건사료,"칠면조, 닭고기, 대구, 병아리콩, 녹색렌틸콩, 억새풀, 닭고기 지방, 연어, 천연향, 아마씨, 연어오일, 염화콜린, 건조치커리뿌리, 탄산칼슘, DL-메티오닌, 건조크랜베리, 건조켈프, 건조고구마, 비타민E, 유카시데게라추출물, L-카르니틴, 타우린, 아연단백질, 니아신, 황산아연, 철단백질, L-아스코르빌-2-폴리포스페이트(비타민C 공급원), 산화망간, 비타민A, 티아민모노니트레 이트, 판토센산칼슘, 구리단백질, 황산구리, 망간단백질, 리보플라빈, 피리독신염산염, 비오틴, 건조 바실러스발효균, 비타민B12, 산화망간, 비타민D3, 엽산, 소디움셀레나이트, 요오드산칼슘, 로즈마리추출물",조단백 40%  조지방 16%  칼슘 1.3%  인 0.9%  수분 10%,"그레인프리,글루텐프리,비유전자변형,유산균",57g,"3,551 kcal/kg","칠면조, 닭고기, 대구","연령구분 키튼,어덜트,시니어,전연령 푸드타입 건사료 중량 57g 주재료 칠면조, 닭고기, 대구 식단정보 그레인프리,글루텐프리,비유전자변형,유산균 칼로리 3,551 kcal/kg 원산지/제조사 미국/Nulo Inc",미국/Nulo Inc,서울-23093호,https://cdn.purplesto.re/media/store/sale/main_image/nulo_cat_B137CF10_thumb01.png
590,고양이,로투스 (LOTUS),그레인프리 저스트 쥬시 치킨 스튜,"키튼,어덜트,시니어,전연령",습식사료,"닭고기, 닭고기 스프, 젖산 칼슘, 당근, 닭 지방, 감자 전분, 제1인산염, 한천, 연어 오일, 염화 칼륨, 염화 콜린, 타우린, 탄산 칼슘, 아연, 산화 마그네슘, 철, 비타민E, 니아신, 망간, 티아민, 구리, 판토텐산 칼슘, 리보플라빈, 비타민A, 피리독신, 비타민B12. 비오틴, 요오드화칼륨, 엽산, 비타민D3, 아셀렌산나트륨",조단백 15.48%  조지방 3.73%  칼슘 0.32%  인 0.23%  수분 76.63%,"단일육류단백질,그레인프리,비유전자변형",150g,963.88 kcal/kg,"닭고기, 닭고기 스프, 젖산 칼슘","연령구분 키튼,어덜트,시니어,전연령 푸드타입 습식사료 중량 150g 주재료 닭고기, 닭고기 스프, 젖산 칼슘 식단정보 단일육류단백질,그레인프리,비유전자변형 칼로리 963.88 kcal/kg 원산지/제조사 미국/Lotus Pet Foods",미국/Lotus Pet Foods,제 VVHDR0017호,https://cdn.purplesto.re/media/store/sale/main_image/lotus_cat_B020CF02_thumb01.png
